split,fname,original_shape,mask_area,mask_bbox,slice_ratio
test,hepaticvessel_429_73_CT_liver_vessel.png,"(512, 512)",5100,"(636, 370, 243, 321)",8
test,hepaticvessel_429_74_CT_liver_vessel.png,"(512, 512)",6204,"(592, 422, 289, 271)",10
test,hepaticvessel_429_75_CT_liver_vessel.png,"(512, 512)",6076,"(620, 416, 259, 391)",9
test,hepaticvessel_429_76_CT_liver_vessel.png,"(512, 512)",5640,"(638, 420, 235, 383)",9
test,hepaticvessel_429_76_CT_liver_tumor.png,"(512, 512)",372,"(804, 326, 27, 17)",1
test,hepaticvessel_429_77_CT_liver_vessel.png,"(512, 512)",5184,"(604, 428, 269, 371)",8
test,hepaticvessel_429_77_CT_liver_tumor.png,"(512, 512)",820,"(794, 324, 37, 29)",3
test,hepaticvessel_429_78_CT_liver_vessel.png,"(512, 512)",4884,"(602, 460, 267, 335)",7
test,hepaticvessel_429_78_CT_liver_tumor.png,"(512, 512)",960,"(792, 324, 39, 31)",4
test,hepaticvessel_429_79_CT_liver_vessel.png,"(512, 512)",5128,"(600, 464, 269, 327)",8
test,hepaticvessel_429_79_CT_liver_tumor.png,"(512, 512)",1012,"(792, 324, 39, 33)",4
test,hepaticvessel_429_80_CT_liver_vessel.png,"(512, 512)",5072,"(598, 468, 261, 319)",8
test,hepaticvessel_429_80_CT_liver_tumor.png,"(512, 512)",1232,"(788, 322, 43, 37)",5
test,hepaticvessel_429_81_CT_liver_vessel.png,"(512, 512)",4124,"(598, 436, 263, 347)",6
test,hepaticvessel_429_81_CT_liver_tumor.png,"(512, 512)",1964,"(780, 320, 53, 43)",8
test,hepaticvessel_429_82_CT_liver_vessel.png,"(512, 512)",3516,"(596, 446, 271, 333)",5
test,hepaticvessel_429_82_CT_liver_tumor.png,"(512, 512)",2232,"(778, 318, 55, 47)",10
test,hepaticvessel_429_83_CT_liver_vessel.png,"(512, 512)",2984,"(596, 372, 279, 403)",4
test,hepaticvessel_429_83_CT_liver_tumor.png,"(512, 512)",1756,"(788, 320, 45, 47)",7
test,hepaticvessel_429_84_CT_liver_vessel.png,"(512, 512)",2616,"(596, 370, 283, 401)",4
test,hepaticvessel_429_84_CT_liver_tumor.png,"(512, 512)",1712,"(792, 322, 45, 45)",7
test,hepaticvessel_429_85_CT_liver_vessel.png,"(512, 512)",2188,"(596, 370, 211, 397)",3
test,hepaticvessel_429_85_CT_liver_tumor.png,"(512, 512)",1536,"(792, 326, 45, 41)",6
test,hepaticvessel_429_86_CT_liver_vessel.png,"(512, 512)",2160,"(596, 372, 219, 395)",3
test,hepaticvessel_429_86_CT_liver_tumor.png,"(512, 512)",1100,"(796, 328, 37, 39)",4
test,hepaticvessel_429_87_CT_liver_vessel.png,"(512, 512)",1976,"(598, 374, 301, 405)",3
test,hepaticvessel_429_87_CT_liver_tumor.png,"(512, 512)",608,"(800, 332, 29, 25)",2
test,hepaticvessel_429_88_CT_liver_vessel.png,"(512, 512)",1820,"(598, 378, 301, 381)",2
test,hepaticvessel_429_89_CT_liver_vessel.png,"(512, 512)",1964,"(598, 358, 299, 399)",3
test,hepaticvessel_429_90_CT_liver_vessel.png,"(512, 512)",2048,"(578, 344, 317, 413)",3
test,hepaticvessel_429_91_CT_liver_vessel.png,"(512, 512)",2608,"(574, 336, 317, 419)",4
test,hepaticvessel_429_92_CT_liver_vessel.png,"(512, 512)",2960,"(572, 350, 315, 411)",4
test,hepaticvessel_429_93_CT_liver_vessel.png,"(512, 512)",2804,"(566, 350, 315, 419)",4
test,hepaticvessel_429_94_CT_liver_vessel.png,"(512, 512)",1992,"(560, 398, 315, 375)",3
test,hepaticvessel_429_95_CT_liver_vessel.png,"(512, 512)",2000,"(560, 400, 311, 377)",3
test,hepaticvessel_429_96_CT_liver_vessel.png,"(512, 512)",2228,"(558, 396, 311, 387)",3
test,hepaticvessel_429_97_CT_liver_vessel.png,"(512, 512)",2356,"(554, 392, 311, 395)",3
test,hepaticvessel_429_98_CT_liver_vessel.png,"(512, 512)",2492,"(544, 388, 317, 399)",4
test,hepaticvessel_429_99_CT_liver_vessel.png,"(512, 512)",2688,"(542, 386, 315, 403)",4
test,hepaticvessel_429_100_CT_liver_vessel.png,"(512, 512)",2648,"(534, 384, 315, 411)",4
test,hepaticvessel_429_101_CT_liver_vessel.png,"(512, 512)",2760,"(600, 380, 247, 295)",4
test,hepaticvessel_429_102_CT_liver_vessel.png,"(512, 512)",3064,"(518, 378, 315, 339)",4
test,hepaticvessel_429_103_CT_liver_vessel.png,"(512, 512)",2672,"(516, 424, 311, 299)",4
test,hepaticvessel_429_104_CT_liver_vessel.png,"(512, 512)",2404,"(530, 424, 293, 253)",3
test,hepaticvessel_429_105_CT_liver_vessel.png,"(512, 512)",2488,"(530, 424, 283, 241)",4
test,hepaticvessel_429_106_CT_liver_vessel.png,"(512, 512)",2988,"(532, 422, 283, 239)",4
test,hepaticvessel_429_107_CT_liver_vessel.png,"(512, 512)",3432,"(532, 422, 285, 233)",5
test,hepaticvessel_429_108_CT_liver_vessel.png,"(512, 512)",2844,"(532, 434, 289, 221)",4
test,hepaticvessel_429_109_CT_liver_vessel.png,"(512, 512)",2752,"(532, 464, 291, 191)",4
test,hepaticvessel_429_110_CT_liver_vessel.png,"(512, 512)",2540,"(536, 458, 263, 193)",4
test,hepaticvessel_429_111_CT_liver_vessel.png,"(512, 512)",1948,"(532, 450, 269, 205)",3
test,hepaticvessel_429_112_CT_liver_vessel.png,"(512, 512)",1344,"(532, 504, 277, 173)",2
test,hepaticvessel_429_113_CT_liver_vessel.png,"(512, 512)",696,"(534, 544, 211, 109)",1
test,hepaticvessel_431_23_CT_liver_tumor.png,"(512, 512)",424,"(736, 524, 21, 23)",2
test,hepaticvessel_431_24_CT_liver_vessel.png,"(512, 512)",844,"(664, 356, 119, 209)",1
test,hepaticvessel_431_24_CT_liver_tumor.png,"(512, 512)",260,"(736, 528, 19, 15)",1
test,hepaticvessel_431_25_CT_liver_vessel.png,"(512, 512)",1496,"(664, 398, 121, 177)",1
test,hepaticvessel_431_26_CT_liver_vessel.png,"(512, 512)",1204,"(668, 404, 115, 209)",1
test,hepaticvessel_431_26_CT_liver_tumor.png,"(512, 512)",516,"(814, 524, 23, 25)",2
test,hepaticvessel_431_27_CT_liver_vessel.png,"(512, 512)",1384,"(670, 354, 107, 257)",1
test,hepaticvessel_431_27_CT_liver_tumor.png,"(512, 512)",2092,"(800, 516, 51, 53)",10
test,hepaticvessel_431_28_CT_liver_vessel.png,"(512, 512)",2408,"(668, 354, 101, 269)",3
test,hepaticvessel_431_28_CT_liver_tumor.png,"(512, 512)",1236,"(800, 520, 41, 37)",5
test,hepaticvessel_431_29_CT_liver_vessel.png,"(512, 512)",2732,"(626, 352, 135, 315)",3
test,hepaticvessel_431_30_CT_liver_vessel.png,"(512, 512)",3348,"(594, 354, 173, 349)",4
test,hepaticvessel_431_31_CT_liver_vessel.png,"(512, 512)",4568,"(592, 344, 169, 341)",5
test,hepaticvessel_431_32_CT_liver_vessel.png,"(512, 512)",3520,"(540, 362, 231, 331)",4
test,hepaticvessel_431_33_CT_liver_vessel.png,"(512, 512)",2812,"(534, 378, 247, 315)",3
test,hepaticvessel_431_34_CT_liver_vessel.png,"(512, 512)",3688,"(510, 406, 285, 287)",4
test,hepaticvessel_431_35_CT_liver_vessel.png,"(512, 512)",7696,"(496, 418, 307, 287)",10
test,hepaticvessel_431_36_CT_liver_vessel.png,"(512, 512)",2496,"(534, 418, 273, 271)",3
test,hepaticvessel_431_37_CT_liver_vessel.png,"(512, 512)",1600,"(628, 482, 137, 105)",2
test,hepaticvessel_432_68_CT_liver_vessel.png,"(512, 512)",180,"(620, 512, 17, 59)",1
test,hepaticvessel_432_69_CT_liver_vessel.png,"(512, 512)",180,"(500, 512, 135, 97)",1
test,hepaticvessel_432_70_CT_liver_vessel.png,"(512, 512)",220,"(498, 512, 169, 99)",1
test,hepaticvessel_432_71_CT_liver_vessel.png,"(512, 512)",188,"(498, 514, 131, 97)",1
test,hepaticvessel_432_74_CT_liver_vessel.png,"(512, 512)",248,"(462, 504, 189, 105)",1
test,hepaticvessel_432_75_CT_liver_vessel.png,"(512, 512)",440,"(464, 502, 189, 107)",2
test,hepaticvessel_432_76_CT_liver_vessel.png,"(512, 512)",356,"(466, 500, 165, 109)",2
test,hepaticvessel_432_77_CT_liver_vessel.png,"(512, 512)",364,"(468, 498, 159, 113)",2
test,hepaticvessel_432_78_CT_liver_vessel.png,"(512, 512)",588,"(468, 498, 191, 115)",3
test,hepaticvessel_432_79_CT_liver_vessel.png,"(512, 512)",524,"(470, 498, 193, 113)",3
test,hepaticvessel_432_80_CT_liver_vessel.png,"(512, 512)",520,"(472, 498, 191, 109)",3
test,hepaticvessel_432_81_CT_liver_vessel.png,"(512, 512)",340,"(472, 498, 191, 107)",2
test,hepaticvessel_432_82_CT_liver_vessel.png,"(512, 512)",360,"(474, 498, 189, 107)",2
test,hepaticvessel_432_83_CT_liver_vessel.png,"(512, 512)",1340,"(474, 498, 189, 111)",8
test,hepaticvessel_432_84_CT_liver_vessel.png,"(512, 512)",1208,"(474, 498, 189, 111)",7
test,hepaticvessel_432_85_CT_liver_vessel.png,"(512, 512)",1244,"(476, 496, 187, 113)",7
test,hepaticvessel_432_86_CT_liver_vessel.png,"(512, 512)",1152,"(476, 496, 187, 113)",7
test,hepaticvessel_432_87_CT_liver_vessel.png,"(512, 512)",1196,"(478, 494, 185, 115)",7
test,hepaticvessel_432_88_CT_liver_vessel.png,"(512, 512)",1176,"(478, 492, 187, 115)",7
test,hepaticvessel_432_89_CT_liver_vessel.png,"(512, 512)",1076,"(480, 490, 191, 115)",6
test,hepaticvessel_432_90_CT_liver_vessel.png,"(512, 512)",964,"(482, 486, 177, 117)",6
test,hepaticvessel_432_91_CT_liver_vessel.png,"(512, 512)",884,"(484, 484, 175, 119)",5
test,hepaticvessel_432_92_CT_liver_vessel.png,"(512, 512)",792,"(486, 480, 173, 123)",4
test,hepaticvessel_432_93_CT_liver_vessel.png,"(512, 512)",652,"(488, 476, 171, 125)",4
test,hepaticvessel_432_94_CT_liver_vessel.png,"(512, 512)",588,"(490, 470, 169, 131)",3
test,hepaticvessel_432_95_CT_liver_vessel.png,"(512, 512)",596,"(490, 466, 171, 135)",3
test,hepaticvessel_432_96_CT_liver_vessel.png,"(512, 512)",608,"(492, 462, 169, 139)",3
test,hepaticvessel_432_97_CT_liver_vessel.png,"(512, 512)",616,"(494, 460, 169, 161)",3
test,hepaticvessel_432_98_CT_liver_vessel.png,"(512, 512)",580,"(496, 458, 167, 161)",3
test,hepaticvessel_432_99_CT_liver_vessel.png,"(512, 512)",544,"(492, 454, 171, 163)",3
test,hepaticvessel_432_100_CT_liver_vessel.png,"(512, 512)",472,"(490, 452, 169, 163)",2
test,hepaticvessel_432_101_CT_liver_vessel.png,"(512, 512)",456,"(488, 448, 171, 165)",2
test,hepaticvessel_432_102_CT_liver_vessel.png,"(512, 512)",428,"(484, 446, 173, 165)",2
test,hepaticvessel_432_103_CT_liver_vessel.png,"(512, 512)",396,"(480, 446, 177, 163)",2
test,hepaticvessel_432_104_CT_liver_vessel.png,"(512, 512)",396,"(440, 444, 217, 167)",2
test,hepaticvessel_432_105_CT_liver_vessel.png,"(512, 512)",476,"(442, 444, 223, 169)",2
test,hepaticvessel_432_106_CT_liver_vessel.png,"(512, 512)",568,"(442, 520, 219, 93)",3
test,hepaticvessel_432_107_CT_liver_vessel.png,"(512, 512)",632,"(388, 518, 269, 93)",3
test,hepaticvessel_432_108_CT_liver_vessel.png,"(512, 512)",748,"(390, 518, 267, 93)",4
test,hepaticvessel_432_109_CT_liver_vessel.png,"(512, 512)",692,"(394, 518, 263, 93)",4
test,hepaticvessel_432_110_CT_liver_vessel.png,"(512, 512)",660,"(396, 548, 239, 63)",4
test,hepaticvessel_432_111_CT_liver_vessel.png,"(512, 512)",600,"(410, 518, 241, 89)",3
test,hepaticvessel_432_112_CT_liver_vessel.png,"(512, 512)",576,"(418, 518, 235, 87)",3
test,hepaticvessel_432_113_CT_liver_vessel.png,"(512, 512)",512,"(430, 548, 187, 53)",3
test,hepaticvessel_432_114_CT_liver_vessel.png,"(512, 512)",560,"(434, 546, 179, 53)",3
test,hepaticvessel_432_115_CT_liver_vessel.png,"(512, 512)",616,"(442, 544, 167, 53)",3
test,hepaticvessel_432_116_CT_liver_vessel.png,"(512, 512)",796,"(448, 544, 159, 49)",4
test,hepaticvessel_432_117_CT_liver_vessel.png,"(512, 512)",996,"(456, 542, 151, 49)",6
test,hepaticvessel_432_118_CT_liver_vessel.png,"(512, 512)",1044,"(462, 540, 129, 49)",6
test,hepaticvessel_432_119_CT_liver_vessel.png,"(512, 512)",1124,"(470, 536, 115, 49)",7
test,hepaticvessel_432_120_CT_liver_vessel.png,"(512, 512)",1204,"(474, 536, 111, 47)",7
test,hepaticvessel_432_121_CT_liver_vessel.png,"(512, 512)",1472,"(480, 534, 83, 45)",9
test,hepaticvessel_432_122_CT_liver_vessel.png,"(512, 512)",1540,"(482, 532, 77, 45)",9
test,hepaticvessel_432_123_CT_liver_vessel.png,"(512, 512)",1572,"(482, 528, 73, 47)",9
test,hepaticvessel_432_124_CT_liver_vessel.png,"(512, 512)",1596,"(480, 526, 73, 47)",10
test,hepaticvessel_432_125_CT_liver_vessel.png,"(512, 512)",1484,"(482, 524, 67, 47)",9
test,hepaticvessel_432_126_CT_liver_vessel.png,"(512, 512)",1228,"(498, 524, 45, 41)",7
test,hepaticvessel_432_126_CT_liver_tumor.png,"(512, 512)",252,"(592, 516, 15, 17)",4
test,hepaticvessel_432_127_CT_liver_vessel.png,"(512, 512)",868,"(504, 526, 35, 35)",5
test,hepaticvessel_432_127_CT_liver_tumor.png,"(512, 512)",416,"(588, 512, 21, 23)",7
test,hepaticvessel_432_128_CT_liver_tumor.png,"(512, 512)",436,"(588, 512, 21, 23)",8
test,hepaticvessel_432_129_CT_liver_tumor.png,"(512, 512)",416,"(588, 512, 21, 23)",7
test,hepaticvessel_432_130_CT_liver_tumor.png,"(512, 512)",432,"(586, 512, 23, 21)",8
test,hepaticvessel_432_131_CT_liver_tumor.png,"(512, 512)",532,"(586, 510, 25, 23)",10
test,hepaticvessel_432_132_CT_liver_tumor.png,"(512, 512)",520,"(588, 508, 23, 25)",9
test,hepaticvessel_432_133_CT_liver_tumor.png,"(512, 512)",336,"(590, 510, 19, 19)",6
test,hepaticvessel_433_12_CT_liver_vessel.png,"(512, 512)",680,"(638, 512, 123, 191)",1
test,hepaticvessel_433_13_CT_liver_vessel.png,"(512, 512)",872,"(624, 516, 129, 199)",1
test,hepaticvessel_433_14_CT_liver_vessel.png,"(512, 512)",1336,"(456, 524, 289, 185)",2
test,hepaticvessel_433_15_CT_liver_vessel.png,"(512, 512)",2332,"(456, 518, 283, 183)",3
test,hepaticvessel_433_16_CT_liver_vessel.png,"(512, 512)",4664,"(448, 494, 291, 215)",7
test,hepaticvessel_433_17_CT_liver_vessel.png,"(512, 512)",6084,"(448, 472, 313, 241)",9
test,hepaticvessel_433_18_CT_liver_vessel.png,"(512, 512)",6656,"(434, 476, 327, 245)",10
test,hepaticvessel_433_19_CT_liver_vessel.png,"(512, 512)",6288,"(434, 438, 323, 289)",9
test,hepaticvessel_433_20_CT_liver_vessel.png,"(512, 512)",4112,"(434, 448, 333, 283)",6
test,hepaticvessel_433_21_CT_liver_vessel.png,"(512, 512)",4268,"(432, 460, 337, 275)",6
test,hepaticvessel_433_22_CT_liver_vessel.png,"(512, 512)",5760,"(434, 404, 287, 333)",8
test,hepaticvessel_433_23_CT_liver_vessel.png,"(512, 512)",4112,"(498, 444, 253, 251)",6
test,hepaticvessel_433_24_CT_liver_vessel.png,"(512, 512)",3596,"(502, 444, 211, 249)",5
test,hepaticvessel_433_24_CT_liver_tumor.png,"(512, 512)",3132,"(406, 646, 109, 37)",2
test,hepaticvessel_433_25_CT_liver_vessel.png,"(512, 512)",3748,"(504, 442, 213, 251)",5
test,hepaticvessel_433_25_CT_liver_tumor.png,"(512, 512)",9244,"(370, 612, 137, 95)",6
test,hepaticvessel_433_26_CT_liver_vessel.png,"(512, 512)",3276,"(508, 448, 211, 199)",4
test,hepaticvessel_433_26_CT_liver_tumor.png,"(512, 512)",13196,"(336, 602, 171, 113)",9
test,hepaticvessel_433_27_CT_liver_vessel.png,"(512, 512)",3528,"(504, 520, 167, 117)",5
test,hepaticvessel_433_27_CT_liver_tumor.png,"(512, 512)",13264,"(342, 600, 167, 115)",10
test,hepaticvessel_433_28_CT_liver_vessel.png,"(512, 512)",3724,"(496, 520, 181, 107)",5
test,hepaticvessel_433_28_CT_liver_tumor.png,"(512, 512)",11844,"(384, 594, 151, 117)",8
test,hepaticvessel_433_29_CT_liver_vessel.png,"(512, 512)",3568,"(508, 524, 79, 93)",5
test,hepaticvessel_433_29_CT_liver_tumor.png,"(512, 512)",8940,"(408, 590, 109, 111)",6
test,hepaticvessel_433_30_CT_liver_vessel.png,"(512, 512)",3680,"(498, 532, 79, 81)",5
test,hepaticvessel_433_30_CT_liver_tumor.png,"(512, 512)",3176,"(426, 612, 63, 61)",2
test,hepaticvessel_433_31_CT_liver_vessel.png,"(512, 512)",3164,"(504, 532, 69, 55)",4
test,hepaticvessel_433_32_CT_liver_vessel.png,"(512, 512)",2944,"(510, 528, 61, 55)",4
test,hepaticvessel_434_31_CT_liver_vessel.png,"(512, 512)",880,"(716, 428, 127, 227)",1
test,hepaticvessel_434_32_CT_liver_vessel.png,"(512, 512)",1152,"(526, 382, 317, 413)",2
test,hepaticvessel_434_33_CT_liver_vessel.png,"(512, 512)",2332,"(526, 396, 303, 393)",4
test,hepaticvessel_434_34_CT_liver_vessel.png,"(512, 512)",1888,"(524, 370, 301, 417)",3
test,hepaticvessel_434_35_CT_liver_vessel.png,"(512, 512)",2156,"(522, 376, 295, 409)",3
test,hepaticvessel_434_36_CT_liver_vessel.png,"(512, 512)",3976,"(520, 380, 321, 385)",7
test,hepaticvessel_434_37_CT_liver_vessel.png,"(512, 512)",3316,"(502, 390, 335, 373)",5
test,hepaticvessel_434_38_CT_liver_vessel.png,"(512, 512)",3148,"(436, 414, 353, 349)",5
test,hepaticvessel_434_39_CT_liver_vessel.png,"(512, 512)",4180,"(418, 424, 371, 337)",7
test,hepaticvessel_434_40_CT_liver_vessel.png,"(512, 512)",4052,"(428, 424, 345, 335)",7
test,hepaticvessel_434_41_CT_liver_vessel.png,"(512, 512)",5664,"(528, 470, 279, 283)",10
test,hepaticvessel_434_42_CT_liver_vessel.png,"(512, 512)",3376,"(530, 488, 253, 239)",5
test,hepaticvessel_434_42_CT_liver_tumor.png,"(512, 512)",580,"(830, 580, 33, 21)",6
test,hepaticvessel_434_43_CT_liver_vessel.png,"(512, 512)",1900,"(576, 502, 209, 215)",3
test,hepaticvessel_434_43_CT_liver_tumor.png,"(512, 512)",864,"(830, 576, 33, 29)",10
test,hepaticvessel_434_44_CT_liver_vessel.png,"(512, 512)",1160,"(576, 464, 243, 251)",2
test,hepaticvessel_434_45_CT_liver_vessel.png,"(512, 512)",960,"(624, 478, 187, 191)",1
test,hepaticvessel_437_57_CT_liver_vessel.png,"(512, 512)",320,"(778, 446, 47, 103)",1
test,hepaticvessel_437_58_CT_liver_vessel.png,"(512, 512)",292,"(776, 446, 47, 99)",1
test,hepaticvessel_437_65_CT_liver_vessel.png,"(512, 512)",304,"(756, 434, 57, 99)",1
test,hepaticvessel_437_66_CT_liver_vessel.png,"(512, 512)",332,"(752, 432, 65, 97)",1
test,hepaticvessel_437_67_CT_liver_vessel.png,"(512, 512)",416,"(750, 436, 57, 89)",1
test,hepaticvessel_437_68_CT_liver_vessel.png,"(512, 512)",452,"(746, 436, 57, 85)",1
test,hepaticvessel_437_69_CT_liver_vessel.png,"(512, 512)",420,"(744, 436, 55, 81)",1
test,hepaticvessel_437_70_CT_liver_vessel.png,"(512, 512)",368,"(740, 438, 57, 75)",1
test,hepaticvessel_437_71_CT_liver_vessel.png,"(512, 512)",332,"(708, 440, 85, 69)",1
test,hepaticvessel_437_72_CT_liver_vessel.png,"(512, 512)",336,"(704, 394, 91, 115)",1
test,hepaticvessel_437_73_CT_liver_vessel.png,"(512, 512)",352,"(704, 396, 91, 113)",1
test,hepaticvessel_437_74_CT_liver_vessel.png,"(512, 512)",432,"(706, 398, 87, 123)",1
test,hepaticvessel_437_74_CT_liver_tumor.png,"(512, 512)",132,"(692, 442, 11, 13)",1
test,hepaticvessel_437_75_CT_liver_vessel.png,"(512, 512)",500,"(704, 400, 89, 107)",1
test,hepaticvessel_437_75_CT_liver_tumor.png,"(512, 512)",248,"(690, 440, 17, 17)",2
test,hepaticvessel_437_76_CT_liver_vessel.png,"(512, 512)",600,"(722, 402, 85, 121)",2
test,hepaticvessel_437_76_CT_liver_tumor.png,"(512, 512)",644,"(680, 432, 27, 27)",6
test,hepaticvessel_437_77_CT_liver_vessel.png,"(512, 512)",884,"(720, 384, 93, 139)",3
test,hepaticvessel_437_77_CT_liver_tumor.png,"(512, 512)",808,"(678, 430, 31, 33)",8
test,hepaticvessel_437_78_CT_liver_vessel.png,"(512, 512)",980,"(704, 388, 105, 133)",3
test,hepaticvessel_437_78_CT_liver_tumor.png,"(512, 512)",832,"(676, 434, 33, 31)",8
test,hepaticvessel_437_79_CT_liver_vessel.png,"(512, 512)",1024,"(704, 392, 103, 203)",3
test,hepaticvessel_437_79_CT_liver_tumor.png,"(512, 512)",808,"(678, 434, 31, 31)",8
test,hepaticvessel_437_80_CT_liver_vessel.png,"(512, 512)",1212,"(702, 388, 103, 207)",4
test,hepaticvessel_437_80_CT_liver_tumor.png,"(512, 512)",664,"(680, 434, 27, 29)",6
test,hepaticvessel_437_81_CT_liver_vessel.png,"(512, 512)",940,"(698, 406, 109, 189)",3
test,hepaticvessel_437_81_CT_liver_tumor.png,"(512, 512)",468,"(682, 438, 25, 23)",4
test,hepaticvessel_437_82_CT_liver_vessel.png,"(512, 512)",1060,"(676, 406, 133, 191)",3
test,hepaticvessel_437_82_CT_liver_tumor.png,"(512, 512)",144,"(692, 446, 11, 13)",1
test,hepaticvessel_437_83_CT_liver_vessel.png,"(512, 512)",1036,"(624, 406, 169, 191)",3
test,hepaticvessel_437_84_CT_liver_vessel.png,"(512, 512)",968,"(632, 406, 155, 191)",3
test,hepaticvessel_437_85_CT_liver_vessel.png,"(512, 512)",1148,"(636, 406, 147, 231)",4
test,hepaticvessel_437_86_CT_liver_vessel.png,"(512, 512)",1144,"(640, 404, 151, 229)",4
test,hepaticvessel_437_87_CT_liver_vessel.png,"(512, 512)",1148,"(598, 348, 191, 283)",4
test,hepaticvessel_437_88_CT_liver_vessel.png,"(512, 512)",1184,"(616, 348, 181, 283)",4
test,hepaticvessel_437_89_CT_liver_vessel.png,"(512, 512)",1364,"(616, 348, 187, 281)",4
test,hepaticvessel_437_90_CT_liver_vessel.png,"(512, 512)",1336,"(614, 346, 183, 283)",4
test,hepaticvessel_437_91_CT_liver_vessel.png,"(512, 512)",1532,"(612, 366, 187, 263)",5
test,hepaticvessel_437_92_CT_liver_vessel.png,"(512, 512)",2080,"(590, 366, 203, 261)",7
test,hepaticvessel_437_93_CT_liver_vessel.png,"(512, 512)",1880,"(604, 368, 191, 257)",6
test,hepaticvessel_437_94_CT_liver_vessel.png,"(512, 512)",2260,"(590, 352, 207, 271)",7
test,hepaticvessel_437_94_CT_liver_tumor.png,"(512, 512)",156,"(696, 678, 17, 11)",1
test,hepaticvessel_437_95_CT_liver_vessel.png,"(512, 512)",2836,"(590, 364, 203, 259)",10
test,hepaticvessel_437_95_CT_liver_tumor.png,"(512, 512)",576,"(694, 664, 29, 27)",5
test,hepaticvessel_437_96_CT_liver_vessel.png,"(512, 512)",2240,"(576, 360, 219, 261)",7
test,hepaticvessel_437_96_CT_liver_tumor.png,"(512, 512)",648,"(692, 662, 29, 31)",6
test,hepaticvessel_437_97_CT_liver_vessel.png,"(512, 512)",2600,"(590, 360, 215, 261)",9
test,hepaticvessel_437_97_CT_liver_tumor.png,"(512, 512)",720,"(688, 660, 27, 33)",7
test,hepaticvessel_437_98_CT_liver_vessel.png,"(512, 512)",2508,"(602, 360, 201, 295)",8
test,hepaticvessel_437_98_CT_liver_tumor.png,"(512, 512)",828,"(684, 658, 27, 37)",8
test,hepaticvessel_437_99_CT_liver_vessel.png,"(512, 512)",2100,"(600, 358, 203, 303)",7
test,hepaticvessel_437_99_CT_liver_tumor.png,"(512, 512)",968,"(682, 628, 69, 65)",9
test,hepaticvessel_437_100_CT_liver_vessel.png,"(512, 512)",1724,"(596, 350, 183, 315)",6
test,hepaticvessel_437_100_CT_liver_tumor.png,"(512, 512)",992,"(682, 626, 71, 63)",10
test,hepaticvessel_437_101_CT_liver_vessel.png,"(512, 512)",1864,"(588, 356, 195, 285)",6
test,hepaticvessel_437_101_CT_liver_tumor.png,"(512, 512)",920,"(684, 624, 73, 61)",9
test,hepaticvessel_437_102_CT_liver_vessel.png,"(512, 512)",1432,"(590, 362, 195, 267)",5
test,hepaticvessel_437_102_CT_liver_tumor.png,"(512, 512)",720,"(688, 626, 73, 57)",7
test,hepaticvessel_437_103_CT_liver_vessel.png,"(512, 512)",980,"(578, 362, 211, 289)",3
test,hepaticvessel_437_103_CT_liver_tumor.png,"(512, 512)",496,"(738, 628, 25, 23)",5
test,hepaticvessel_437_104_CT_liver_vessel.png,"(512, 512)",924,"(578, 360, 209, 281)",3
test,hepaticvessel_437_104_CT_liver_tumor.png,"(512, 512)",460,"(740, 628, 23, 23)",4
test,hepaticvessel_437_105_CT_liver_vessel.png,"(512, 512)",1020,"(574, 376, 195, 261)",3
test,hepaticvessel_437_105_CT_liver_tumor.png,"(512, 512)",388,"(742, 628, 21, 21)",3
